pm2_5,date_time,data_source,co,pm10,no_2,level,o3,date,city_name,so_2,AQI 
91,2019-01-20 11:53:46.830000,api,1,159,25,轻度污染,107,2015-02-15,株洲,54,120
58,2019-01-20 11:53:46.838000,api,0.7,138,20,良,96,2016-02-19,株洲,13,94
60,2019-01-20 11:53:46.855000,api,0.5,260,16,中度污染,96,2016-02-20,株洲,16,155
42,2019-01-20 11:53:46.862000,api,0.7,80,20,良,101,2016-06-21,株洲,38,65
32,2019-01-20 11:53:46.869000,api,0.7,69,16,良,124,2016-06-22,株洲,33,70
63,2019-01-20 11:53:46.876000,api,1,134,29,良,101,2016-10-22,株洲,17,92
16,2019-01-20 11:53:46.883000,api,0.6,38,15,优,50,2016-10-23,株洲,10,38
37,2019-01-20 11:53:46.889000,api,0.7,93,17,良,105,2015-06-16,株洲,20,71
32,2019-01-20 11:53:46.897000,api,0.6,74,14,良,122,2015-06-17,株洲,21,68
48,2019-01-20 11:53:46.905000,api,0.8,106,20,轻度污染,170,2016-08-22,株洲,10,110
44,2019-01-20 11:53:46.912000,api,0.7,100,14,良,154,2016-08-23,株洲,16,95
39,2019-01-20 11:53:46.920000,api,1,81,21,良,22,2015-11-18,株洲,19,66
34,2019-01-20 11:53:46.927000,api,0.8,74,19,良,43,2015-11-19,株洲,20,62
40,2019-01-20 11:53:46.934000,api,0.8,77,24,良,74,2016-10-25,株洲,8,64
32,2019-01-20 11:53:46.941000,api,0.6,72,25,良,70,2016-10-26,株洲,13,61
41,2019-01-20 11:53:46.948000,api,0.6,102,19,良,116,2017-02-25,株洲,11,76
43,2019-01-20 11:53:46.956000,api,0.7,93,26,良,94,2017-02-26,株洲,13,71
106,2019-01-20 11:53:46.962000,api,1.2,208,32,轻度污染,74,2017-01-23,株洲,10,138
95,2019-01-20 11:53:46.970000,api,1.3,190,38,轻度污染,80,2017-01-24,株洲,10,124
26,2019-01-20 11:53:46.977000,api,0.5,56,12,良,123,2016-05-21,株洲,16,70
25,2019-01-20 11:53:46.994000,api,0.5,47,11,优,99,2016-05-22,株洲,15,50
134,2019-01-20 11:53:47.001000,api,1.3,182,29,中度污染,43,2016-01-19,株洲,23,178
64,2019-01-20 11:53:47.010000,api,0.9,82,16,良,47,2016-01-20,株洲,14,87
18,2019-01-20 11:53:47.017000,api,0.8,39,16,优,34,2016-12-25,株洲,6,39
26,2019-01-20 11:53:47.025000,api,0.6,39,31,优,58,2017-02-24,株洲,13,39
26,2019-01-20 11:53:47.034000,api,0.7,36,30,优,43,2017-02-25,株洲,14,37
45,2019-01-20 11:53:47.041000,api,1,53,18,良,44,2017-01-27,株洲,11,60
91,2019-01-20 11:53:47.047000,api,1,110,19,轻度污染,82,2017-01-28,株洲,20,121
28,2019-01-20 11:53:47.055000,api,0.6,67,41,良,124,2017-05-27,株洲,8,70
28,2019-01-20 11:53:47.063000,api,0.6,63,38,良,131,2017-05-28,株洲,8,75
30,2019-01-20 11:53:47.070000,api,0.7,46,33,优,65,2017-04-28,株洲,6,49
36,2019-01-20 11:53:47.078000,api,0.7,61,36,良,101,2017-04-29,株洲,10,55
26,2019-01-20 11:53:47.086000,api,0.5,54,12,良,114,2016-07-23,株洲,5,62
18,2019-01-20 11:53:47.104000,api,0.4,44,10,良,111,2016-07-24,株洲,6,60
24,2019-01-20 11:53:47.110000,api,0.7,55,20,良,37,2016-11-25,株洲,8,53
49,2019-01-20 11:53:47.119000,api,1.2,102,31,良,65,2017-12-31,株洲,17,76
32,2019-01-20 11:53:47.136000,api,0.9,58,28,良,42,2016-12-27,株洲,16,54
40,2019-01-20 11:53:47.145000,api,0.8,74,40,良,47,2016-12-28,株洲,19,62
34,2019-01-20 11:53:47.153000,api,0.7,76,38,良,70,2016-11-28,株洲,18,63
34,2019-01-20 11:53:47.162000,api,0.7,57,39,良,48,2016-11-29,株洲,10,54
22,2019-01-20 11:53:47.170000,api,0.8,34,25,优,74,2017-03-30,株洲,9,37
19,2019-01-20 11:53:47.177000,api,0.6,34,26,良,110,2017-03-31,株洲,11,58
27,2019-01-20 11:53:47.185000,api,0.8,54,27,良,156,2017-07-30,株洲,10,96
33,2019-01-20 11:53:47.192000,api,0.8,53,24,良,125,2017-07-31,株洲,5,70
118,2019-01-20 11:53:47.200000,api,1.2,166,20,中度污染,55,2014-12-31,株洲,55,155
54,2019-01-20 11:53:56.235000,api,0.6,83,29,良,52,2014-06-02,株洲,10,73
30,2019-01-20 11:53:56.394000,api,0.6,43,18,优,60,2014-06-03,株洲,9,43
72,2019-01-20 11:53:56.401000,api,0.8,165,55,轻度污染,62,2014-05-02,株洲,30,107
68,2019-01-20 11:53:56.420000,api,0.6,149,34,良,51,2014-05-03,株洲,13,100
68,2019-01-20 11:53:56.427000,api,0.5,114,33,良,76,2014-04-02,株洲,31,91
85,2019-01-20 11:53:56.435000,api,1,154,49,轻度污染,76,2014-04-03,株洲,52,113
33,2019-01-20 11:53:56.442000,api,0.8,44,23,优,52,2014-03-02,株洲,19,47
41,2019-01-20 11:53:56.449000,api,0.7,65,26,良,57,2014-03-03,株洲,25,58
94,2019-01-20 11:53:56.457000,api,0.9,128,31,轻度污染,76,2014-02-02,株洲,45,123
120,2019-01-20 11:53:56.465000,api,1.1,163,40,中度污染,52,2014-02-03,株洲,63,157
30,2019-01-20 11:53:56.471000,api,0.6,47,26,优,43,2014-11-05,株洲,13,47
50,2019-01-20 11:53:56.481000,api,0.7,93,33,良,23,2014-11-06,株洲,16,72
42,2019-01-20 11:53:56.488000,api,0.4,68,31,良,119,2014-10-05,株洲,12,66
51,2019-01-20 11:53:56.494000,api,0.6,96,36,良,105,2014-10-06,株洲,15,73
35,2019-01-20 11:53:56.501000,api,0.6,80,35,良,35,2014-09-04,株洲,12,65
18,2019-01-20 11:53:56.509000,api,0.4,43,18,优,48,2014-09-05,株洲,16,43
116,2019-01-20 11:53:56.516000,api,1.6,162,48,中度污染,43,2014-01-02,株洲,89,152
92,2019-01-20 11:53:56.523000,api,1.2,126,41,轻度污染,81,2014-01-03,株洲,93,121
79,2019-01-20 11:53:56.531000,api,1.1,124,46,轻度污染,61,2015-02-06,株洲,47,105
80,2019-01-20 11:53:56.629000,api,1.1,121,50,轻度污染,48,2015-02-07,株洲,52,106
50,2019-01-20 11:53:56.637000,api,0.4,88,18,良,85,2014-08-05,株洲,13,69
45,2019-01-20 11:53:56.644000,api,0.4,79,19,良,90,2014-08-06,株洲,17,64
23,2019-01-20 11:53:56.651000,api,0.7,42,23,优,53,2014-07-04,株洲,11,42
45,2019-01-20 11:53:56.658000,api,0.7,73,21,良,106,2014-07-05,株洲,13,62
76,2019-01-20 11:53:56.665000,api,0.8,98,26,轻度污染,66,2015-01-07,株洲,21,101
55,2019-01-20 11:53:56.672000,api,0.7,76,25,良,60,2015-01-08,株洲,15,75
13,2019-01-20 11:53:56.680000,api,0.8,27,22,优,52,2015-06-07,株洲,11,27
15,2019-01-20 11:53:56.687000,api,0.7,34,19,优,61,2015-06-08,株洲,10,34
27,2019-01-20 11:53:56.694000,api,0.5,46,27,良,107,2015-05-08,株洲,5,56
47,2019-01-20 11:53:56.701000,api,0.6,82,31,良,106,2015-05-09,株洲,12,66
19,2019-01-20 11:53:56.708000,api,0.7,28,14,优,67,2015-04-08,株洲,6,34
33,2019-01-20 11:53:56.715000,api,0.7,54,29,良,65,2015-04-09,株洲,8,52
34,2019-01-20 11:53:56.722000,api,0.6,49,23,优,48,2015-12-08,株洲,14,49
59,2019-01-20 11:53:56.730000,api,0.7,90,34,良,39,2015-12-09,株洲,26,80
33,2019-01-20 11:53:56.737000,api,1.1,57,20,良,58,2015-11-10,株洲,12,54
17,2019-01-20 11:53:56.744000,api,1.3,28,19,优,43,2015-11-11,株洲,8,33
41,2019-01-20 11:53:56.751000,api,0.8,69,30,良,60,2015-10-10,株洲,11,60
40,2019-01-20 11:53:56.768000,api,0.8,90,35,良,75,2015-10-11,株洲,11,70
47,2019-01-20 11:53:56.775000,api,0.9,74,16,良,69,2015-09-09,株洲,4,65
26,2019-01-20 11:53:56.783000,api,0.8,45,17,优,58,2015-09-10,株洲,7,45
104,2019-01-20 11:53:56.790000,api,1.2,150,28,轻度污染,56,2015-01-13,株洲,73,137
112,2019-01-20 11:53:56.798000,api,1.2,163,40,轻度污染,45,2015-01-14,株洲,82,147
20,2019-01-20 11:53:56.805000,api,0.6,32,19,优,87,2016-07-13,株洲,4,44
16,2019-01-20 11:53:56.813000,api,0.7,30,16,优,84,2016-07-14,株洲,5,42
61,2019-01-20 11:53:56.821000,api,0.5,108,41,良,48,2014-12-06,株洲,31,82
59,2019-01-20 11:53:56.829000,api,0.6,100,38,良,36,2014-12-07,株洲,37,80
48,2019-01-20 11:53:56.836000,api,1,71,31,良,92,2015-03-08,株洲,26,66
63,2019-01-20 11:53:56.844000,api,1,107,40,良,81,2015-03-09,株洲,36,84
43,2019-01-20 11:53:56.851000,api,0.8,81,37,良,90,2016-06-13,株洲,4,66
49,2019-01-20 11:53:56.858000,api,0.9,89,42,良,56,2016-06-14,株洲,6,70
36,2019-01-20 11:53:56.865000,api,0.8,74,39,良,136,2016-05-10,株洲,7,80
44,2019-01-20 11:53:56.873000,api,0.9,91,37,良,139,2016-05-11,株洲,13,83
32,2019-01-20 11:53:56.880000,api,0.9,54,35,良,55,2016-04-14,株洲,5,52
57,2019-01-20 11:53:56.887000,api,1,100,40,良,94,2016-03-14,株洲,26,78
57,2019-01-20 11:53:56.905000,api,0.9,91,28,良,96,2016-03-15,株洲,18,78
71,2019-01-20 11:53:56.912000,api,0.8,72,22,良,102,2016-02-12,株洲,19,95
103,2019-01-20 11:53:56.919000,api,0.8,110,19,轻度污染,110,2016-02-13,株洲,14,135
21,2019-01-20 11:53:56.926000,api,0.5,56,10,良,122,2015-05-16,株洲,16,68
26,2019-01-20 11:53:56.934000,api,0.5,54,12,良,109,2015-05-17,株洲,16,58
41,2019-01-20 11:53:56.941000,api,0.8,83,17,轻度污染,195,2015-04-15,株洲,24,132
55,2019-01-20 11:53:56.959000,api,1.1,101,28,轻度污染,193,2015-04-16,株洲,62,130
65,2019-01-20 11:53:56.966000,api,0.8,95,18,良,121,2015-03-16,株洲,58,87
47,2019-01-20 11:53:56.972000,api,0.6,89,13,良,151,2015-03-17,株洲,75,93
30,2019-01-20 11:53:56.981000,api,0.6,66,19,良,109,2015-10-18,株洲,14,58
46,2019-01-20 11:53:56.990000,api,0.7,92,20,良,96,2015-10-19,株洲,14,71
39,2019-01-20 11:53:56.996000,api,0.8,85,31,良,88,2015-07-11,株洲,9,67
24,2019-01-20 11:53:57.006000,api,0.8,71,30,良,79,2015-07-12,株洲,9,60
14,2019-01-20 11:53:57.014000,api,0.7,32,17,优,76,2015-09-18,株洲,12,38
14,2019-01-20 11:53:57.022000,api,0.7,31,19,优,84,2015-09-19,株洲,14,42
38,2019-01-20 11:53:57.031000,api,1.2,60,32,良,28,2016-01-14,株洲,23,55
38,2019-01-20 11:53:57.037000,api,1.2,53,27,良,38,2016-01-15,株洲,23,54
15,2019-01-20 11:53:57.045000,api,0.4,35,15,优,87,2015-08-18,株洲,16,44
15,2019-01-20 11:53:57.062000,api,0.4,32,15,良,121,2015-08-19,株洲,14,68
31,2019-01-20 11:53:57.069000,api,0.7,88,20,轻度污染,193,2015-07-18,株洲,34,130
22,2019-01-20 11:53:57.075000,api,0.5,59,12,轻度污染,180,2015-07-19,株洲,28,118
34,2019-01-20 11:53:57.082000,api,0.7,66,17,良,40,2015-12-20,株洲,15,58
43,2019-01-20 11:53:57.089000,api,0.8,85,22,良,60,2015-12-21,株洲,18,68
26,2019-01-20 11:53:57.096000,api,0.4,54,16,良,122,2016-04-21,株洲,21,69
50,2019-01-20 11:53:57.104000,api,0.6,82,23,良,93,2016-04-22,株洲,26,69
56,2019-01-20 11:53:57.110000,api,0.7,92,15,良,88,2016-03-21,株洲,25,77
22,2019-01-20 11:53:57.117000,api,0.8,39,11,优,65,2016-03-22,株洲,24,39
51,2019-01-20 11:53:57.123000,api,0.7,130,17,良,114,2015-02-16,株洲,48,90
79,2019-01-20 11:53:57.131000,api,1,131,17,轻度污染,121,2015-02-17,株洲,46,105
89,2019-01-20 11:53:57.138000,api,0.8,186,20,轻度污染,60,2016-02-21,株洲,19,118
28,2019-01-20 11:53:57.146000,api,0.5,57,10,良,94,2016-02-22,株洲,11,54
30,2019-01-20 11:53:57.153000,api,0.5,60,10,良,95,2016-06-23,株洲,29,55
15,2019-01-20 11:53:57.161000,api,0.5,38,15,优,94,2016-06-24,株洲,19,47
17,2019-01-20 11:53:57.168000,api,0.7,41,18,优,38,2016-10-24,株洲,6,41
19,2019-01-20 11:53:57.186000,api,0.9,46,22,优,83,2016-10-25,株洲,8,46
31,2019-01-20 11:53:57.195000,api,0.6,79,16,良,142,2015-06-18,株洲,24,85
33,2019-01-20 11:53:57.201000,api,0.7,81,14,良,124,2015-06-19,株洲,21,70
47,2019-01-20 11:53:57.208000,api,0.8,95,18,良,155,2016-08-24,株洲,13,96
56,2019-01-20 11:53:57.215000,api,0.8,108,18,良,154,2016-08-25,株洲,6,95
46,2019-01-20 11:53:57.223000,api,1,89,22,良,61,2015-11-20,株洲,29,70
42,2019-01-20 11:53:57.230000,api,1,83,20,良,52,2015-11-21,株洲,24,67
28,2019-01-20 11:53:57.237000,api,0.6,69,23,良,68,2016-10-27,株洲,12,60
17,2019-01-20 11:53:57.244000,api,0.7,27,15,优,45,2016-10-28,株洲,2,27
48,2019-01-20 11:53:57.252000,api,0.8,107,36,良,90,2017-02-27,株洲,13,78
44,2019-01-20 11:53:57.260000,api,0.9,100,31,良,115,2017-02-28,株洲,15,75
112,2019-01-20 11:53:57.268000,api,1.6,219,37,轻度污染,93,2017-01-25,株洲,15,145
139,2019-01-20 11:53:57.276000,api,1.6,268,42,中度污染,66,2017-01-26,株洲,14,182
18,2019-01-20 11:53:57.284000,api,0.4,40,11,良,110,2016-05-23,株洲,14,59
31,2019-01-20 11:53:57.291000,api,0.5,59,16,良,124,2016-05-24,株洲,17,70
57,2019-01-20 11:53:57.297000,api,0.9,94,20,良,72,2016-01-21,株洲,20,78
21,2019-01-20 11:53:57.304000,api,0.7,76,30,良,61,2016-12-26,株洲,7,63
37,2019-01-20 11:53:57.323000,api,0.8,115,35,良,84,2016-12-27,株洲,14,83
27,2019-01-20 11:53:57.331000,api,0.8,44,35,优,67,2017-02-26,株洲,18,45
34,2019-01-20 11:53:57.338000,api,0.7,49,36,优,61,2017-02-27,株洲,16,50
38,2019-01-20 11:53:57.345000,api,0.9,43,18,良,67,2017-01-29,株洲,12,53
50,2019-01-20 11:53:57.352000,api,0.8,72,18,良,72,2017-01-30,株洲,14,67
34,2019-01-20 11:53:57.359000,api,0.7,81,38,良,138,2017-05-29,株洲,13,81
50,2019-01-20 11:53:57.367000,api,0.8,95,40,良,122,2017-05-30,株洲,13,71
49,2019-01-20 11:53:57.374000,api,0.8,82,34,良,100,2017-04-30,株洲,10,67
34,2019-01-20 11:53:57.381000,api,0.5,64,11,良,103,2016-07-25,株洲,13,57
20,2019-01-20 11:53:57.390000,api,0.4,42,10,优,94,2016-07-26,株洲,13,47
36,2019-01-20 11:53:57.398000,api,0.8,108,28,良,84,2016-11-26,株洲,8,79
32,2019-01-20 11:53:57.406000,api,0.8,108,29,良,83,2016-11-27,株洲,9,79
38,2019-01-20 11:53:57.414000,api,0.8,74,38,良,72,2016-12-29,株洲,26,62
48,2019-01-20 11:53:57.421000,api,0.8,86,35,良,75,2016-12-30,株洲,22,68
39,2019-01-20 11:53:57.429000,api,0.8,61,31,良,36,2016-11-30,株洲,11,56
40,2019-01-20 11:53:57.436000,api,0.7,53,34,良,54,2014-06-04,株洲,11,56
29,2019-01-20 11:54:15.414000,api,0.6,54,29,良,44,2014-05-04,株洲,7,52
83,2019-01-20 11:54:15.430000,api,0.6,151,45,轻度污染,142,2014-04-04,株洲,41,111
62,2019-01-20 11:54:15.441000,api,1.1,105,48,良,47,2014-03-04,株洲,89,84
117,2019-01-20 11:54:15.453000,api,1,158,23,中度污染,79,2014-02-04,株洲,30,153
27,2019-01-20 11:54:15.465000,api,0.5,45,27,优,54,2014-11-07,株洲,9,45
21,2019-01-20 11:54:15.562000,api,0.6,39,20,优,38,2014-11-08,株洲,9,39
68,2019-01-20 11:54:15.569000,api,0.6,111,39,良,115,2014-10-07,株洲,23,91
74,2019-01-20 11:54:15.576000,api,0.6,107,43,良,121,2014-10-08,株洲,23,98
28,2019-01-20 11:54:15.583000,api,0.5,50,19,优,47,2014-09-06,株洲,13,50
40,2019-01-20 11:54:15.589000,api,0.5,72,22,良,65,2014-09-07,株洲,17,61
126,2019-01-20 11:54:15.597000,api,1.7,191,66,中度污染,96,2014-01-04,株洲,141,165
142,2019-01-20 11:54:15.604000,api,1.9,230,69,中度污染,59,2014-01-05,株洲,102,189
75,2019-01-20 11:54:15.612000,api,0.9,103,40,良,89,2015-02-08,株洲,39,100
75,2019-01-20 11:54:15.629000,api,0.8,106,31,良,99,2015-02-09,株洲,37,100
46,2019-01-20 11:54:15.638000,api,0.5,88,23,良,96,2014-08-07,株洲,19,69
38,2019-01-20 11:54:15.645000,api,0.3,69,16,良,73,2014-08-08,株洲,15,59
25,2019-01-20 11:54:15.652000,api,0.5,49,16,优,71,2014-07-06,株洲,8,49
42,2019-01-20 11:54:15.658000,api,0.5,75,22,良,81,2014-07-07,株洲,8,63
51,2019-01-20 11:54:15.665000,api,0.8,68,35,良,30,2015-01-09,株洲,20,70
23,2019-01-20 11:54:15.673000,api,0.8,45,18,优,93,2015-06-09,株洲,7,47
35,2019-01-20 11:54:15.703000,api,0.9,68,32,良,70,2015-06-10,株洲,9,59
44,2019-01-20 11:54:15.710000,api,0.6,70,21,良,89,2015-05-10,株洲,7,61
37,2019-01-20 11:54:15.717000,api,0.6,63,19,良,81,2015-05-11,株洲,6,57
42,2019-01-20 11:54:15.724000,api,0.8,79,35,良,83,2015-04-10,株洲,15,65
42,2019-01-20 11:54:15.732000,api,0.7,73,32,良,79,2015-04-11,株洲,10,62
87,2019-01-20 11:54:15.739000,api,0.9,123,38,轻度污染,46,2015-12-10,株洲,35,115
33,2019-01-20 11:54:15.747000,api,0.6,44,24,优,48,2015-12-11,株洲,19,48
15,2019-01-20 11:54:15.754000,api,1,26,18,优,35,2015-11-12,株洲,9,26
19,2019-01-20 11:54:15.760000,api,1,33,19,优,40,2015-11-13,株洲,11,33
45,2019-01-20 11:54:15.768000,api,0.9,101,38,良,65,2015-10-12,株洲,10,76
16,2019-01-20 11:54:15.774000,api,0.7,35,18,优,59,2015-09-11,株洲,10,35
11,2019-01-20 11:54:15.792000,api,0.5,35,22,优,70,2015-09-12,株洲,5,35
133,2019-01-20 11:54:15.800000,api,1.4,190,34,中度污染,31,2015-01-15,株洲,78,176
146,2019-01-20 11:54:15.807000,api,1.3,191,40,中度污染,76,2015-01-16,株洲,69,194
8,2019-01-20 11:54:15.814000,api,0.7,25,22,良,120,2016-07-15,株洲,6,67
22,2019-01-20 11:54:15.825000,api,0.8,58,38,良,84,2016-07-16,株洲,6,54
64,2019-01-20 11:54:15.834000,api,0.6,125,34,良,79,2014-12-08,株洲,33,87
64,2019-01-20 11:54:15.841000,api,0.5,108,30,良,82,2014-12-09,株洲,27,87
60,2019-01-20 11:54:15.848000,api,0.8,85,23,良,96,2015-03-10,株洲,17,82
49,2019-01-20 11:54:15.855000,api,1,66,32,良,67,2015-03-11,株洲,19,67
38,2019-01-20 11:54:15.863000,api,0.6,52,24,良,72,2016-06-15,株洲,4,54
38,2019-01-20 11:54:15.870000,api,0.7,80,33,良,138,2016-06-16,株洲,8,82
53,2019-01-20 11:54:15.877000,api,0.9,95,34,良,136,2016-05-12,株洲,10,80
76,2019-01-20 11:54:15.886000,api,0.9,91,22,轻度污染,108,2016-05-13,株洲,3,102
28,2019-01-20 11:54:15.894000,api,1,50,34,优,58,2016-04-15,株洲,4,50
21,2019-01-20 11:54:15.903000,api,0.5,54,30,良,116,2016-04-16,株洲,5,64
65,2019-01-20 11:54:15.910000,api,1.1,88,28,良,68,2016-03-16,株洲,9,88
16,2019-01-20 11:54:15.919000,api,0.4,17,13,优,55,2016-02-14,株洲,4,28
19,2019-01-20 11:54:15.938000,api,0.6,30,17,优,63,2016-02-15,株洲,11,32
42,2019-01-20 11:54:15.946000,api,0.6,80,16,良,151,2015-05-18,株洲,28,93
54,2019-01-20 11:54:15.953000,api,0.7,99,19,良,143,2015-05-19,株洲,34,86
58,2019-01-20 11:54:15.960000,api,1.1,110,30,中度污染,216,2015-04-17,株洲,58,151
50,2019-01-20 11:54:15.973000,api,0.8,92,12,轻度污染,187,2015-04-18,株洲,42,125
31,2019-01-20 11:54:15.982000,api,0.7,64,13,良,131,2015-03-18,株洲,45,76
36,2019-01-20 11:54:15.989000,api,0.8,74,20,良,107,2015-03-19,株洲,34,62
46,2019-01-20 11:54:15.996000,api,0.8,92,24,良,138,2015-10-20,株洲,17,82
56,2019-01-20 11:54:16.005000,api,0.9,107,28,良,123,2015-10-21,株洲,28,79
30,2019-01-20 11:54:16.015000,api,0.8,94,38,良,88,2015-07-13,株洲,13,72
42,2019-01-20 11:54:16.022000,api,0.9,108,33,良,61,2015-07-14,株洲,10,79
16,2019-01-20 11:54:16.030000,api,0.8,35,14,优,86,2015-09-20,株洲,15,43
17,2019-01-20 11:54:16.037000,api,0.8,45,15,优,65,2015-09-21,株洲,22,45
38,2019-01-20 11:54:16.043000,api,1.2,56,31,良,34,2016-01-16,株洲,22,54
46,2019-01-20 11:54:16.051000,api,1.2,63,37,良,74,2016-01-17,株洲,30,64
16,2019-01-20 11:54:16.058000,api,0.5,42,19,良,117,2015-08-20,株洲,21,65
24,2019-01-20 11:54:16.064000,api,0.6,74,22,轻度污染,161,2015-08-21,株洲,34,101
34,2019-01-20 11:54:16.072000,api,0.7,86,19,轻度污染,178,2015-07-20,株洲,27,117
28,2019-01-20 11:54:16.089000,api,0.6,59,17,良,142,2015-07-21,株洲,10,85
56,2019-01-20 11:54:16.097000,api,1.1,117,30,良,74,2015-12-22,株洲,23,84
42,2019-01-20 11:54:16.104000,api,0.8,85,22,良,73,2015-12-23,株洲,21,68
52,2019-01-20 11:54:16.110000,api,0.6,94,22,良,80,2016-04-23,株洲,23,72
56,2019-01-20 11:54:16.117000,api,0.5,90,17,良,110,2016-04-24,株洲,19,77
20,2019-01-20 11:54:16.125000,api,0.9,38,15,优,88,2016-03-23,株洲,23,44
36,2019-01-20 11:54:16.133000,api,0.8,63,14,良,137,2016-03-24,株洲,17,81
76,2019-01-20 11:54:16.139000,api,1.1,129,22,轻度污染,125,2015-02-18,株洲,56,101
131,2019-01-20 11:54:16.148000,api,1.1,174,13,中度污染,97,2015-02-19,株洲,62,173
31,2019-01-20 11:54:16.156000,api,0.6,51,16,良,83,2016-02-23,株洲,12,51
32,2019-01-20 11:54:16.164000,api,0.6,58,14,良,78,2016-02-24,株洲,12,54
15,2019-01-20 11:54:16.171000,api,0.4,35,12,良,126,2016-06-25,株洲,24,72
16,2019-01-20 11:54:16.178000,api,0.5,35,10,良,104,2016-06-26,株洲,28,54
15,2019-01-20 11:54:16.185000,api,0.8,35,18,优,83,2016-10-26,株洲,9,42
16,2019-01-20 11:54:16.192000,api,0.8,36,17,优,85,2016-10-27,株洲,9,43
24,2019-01-20 11:54:16.200000,api,0.6,59,13,良,110,2015-06-20,株洲,18,58
18,2019-01-20 11:54:16.207000,api,0.5,48,10,良,115,2015-06-21,株洲,19,63
16,2019-01-20 11:54:16.214000,api,0.4,36,10,优,90,2016-08-26,株洲,7,45
30,2019-01-20 11:54:16.221000,api,0.9,67,21,良,70,2015-11-22,株洲,25,59
36,2019-01-20 11:54:16.238000,api,0.8,73,17,良,50,2015-11-23,株洲,22,62
7,2019-01-20 11:54:16.245000,api,0.6,16,18,优,44,2016-10-29,株洲,2,23
10,2019-01-20 11:54:16.252000,api,0.8,17,20,优,44,2016-10-30,株洲,3,25
144,2019-01-20 11:54:16.259000,api,1.4,310,34,中度污染,97,2017-01-27,株洲,14,185
192,2019-01-20 11:54:16.269000,api,1.3,358,25,重度污染,38,2017-01-28,株洲,22,249
28,2019-01-20 11:54:16.276000,api,0.4,54,13,良,100,2016-05-25,株洲,19,52
14,2019-01-20 11:54:16.283000,api,0.3,38,12,良,111,2016-05-26,株洲,15,60
50,2019-01-20 11:54:16.291000,api,0.7,81,14,良,73,2016-01-22,株洲,16,69
15,2019-01-20 11:54:16.298000,api,0.4,49,8,优,76,2016-01-23,株洲,11,49
41,2019-01-20 11:54:16.306000,api,0.8,111,29,良,91,2016-12-28,株洲,11,81
60,2019-01-20 11:54:16.315000,api,0.8,148,36,良,54,2016-12-29,株洲,13,99
55,2019-01-20 11:54:16.321000,api,0.9,89,43,良,58,2017-02-28,株洲,36,71
80,2019-01-20 11:54:16.330000,api,1,104,17,轻度污染,75,2017-01-31,株洲,10,107
50,2019-01-20 11:54:16.339000,api,0.7,78,28,良,82,2017-05-31,株洲,8,68
15,2019-01-20 11:54:16.349000,api,0.3,35,10,优,96,2016-07-27,株洲,10,48
20,2019-01-20 11:54:16.361000,api,0.4,54,13,良,121,2016-07-28,株洲,15,68
48,2019-01-20 11:54:16.369000,api,0.9,146,34,良,45,2016-11-28,株洲,11,98
60,2019-01-20 11:54:16.376000,api,0.9,153,36,轻度污染,72,2016-11-29,株洲,10,102
74,2019-01-20 11:54:16.384000,api,1,119,48,良,42,2016-12-31,株洲,28,99
35,2019-01-20 11:54:16.391000,api,0.9,55,25,良,41,2014-06-05,株洲,9,52
64,2019-01-20 11:54:53.311000,api,0.9,87,35,良,38,2014-06-06,株洲,12,87
32,2019-01-20 11:54:53.319000,api,0.7,82,38,良,79,2014-05-05,株洲,15,66
58,2019-01-20 11:54:53.326000,api,0.8,117,42,良,104,2014-05-06,株洲,25,84
94,2019-01-20 11:54:53.333000,api,0.6,143,49,轻度污染,75,2014-04-05,株洲,33,124
65,2019-01-20 11:54:53.340000,api,0.6,100,33,良,68,2014-03-05,株洲,28,88
28,2019-01-20 11:54:53.358000,api,0.7,44,30,优,50,2014-03-06,株洲,24,44
54,2019-01-20 11:54:53.366000,api,1.1,79,22,良,70,2014-02-05,株洲,17,73
